year,author,doi,T,T_units,p,p_units,eta,eta_units,rho,rho_units,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %
2011,Wilhelm,10.1021/je200046m,398.1,K,1.3457,MPa,11.006,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.441,MPa,11.036,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.4981,MPa,11.055,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.5454,MPa,11.07,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.6439,MPa,11.105,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.6839,MPa,11.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.7559,MPa,11.147,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.8267,MPa,11.174,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,1.8886,MPa,11.197,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,1.9548,MPa,11.227,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,2.028,MPa,11.255,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,2.0683,MPa,11.272,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,2.1722,MPa,11.323,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.2494,MPa,11.362,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.2871,MPa,11.377,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.3399,MPa,11.402,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,2.3791,MPa,11.425,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,2.4187,MPa,11.449,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,2.4724,MPa,11.477,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,2.5236,MPa,11.504,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,2.5992,MPa,11.55,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.7459,MPa,11.634,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.83,MPa,11.686,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,2.8771,MPa,11.717,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,2.9244,MPa,11.747,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,2.9827,MPa,11.793,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,3.0635,MPa,11.855,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,3.1282,MPa,11.902,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,3.2969,MPa,12.039,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,3.412,MPa,12.142,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,3.4763,MPa,12.195,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,3.561,MPa,12.279,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,3.6462,MPa,12.366,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,3.7317,MPa,12.454,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,3.8088,MPa,12.548,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,3.9119,MPa,12.667,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,4.0272,MPa,12.812,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.1286,MPa,12.939,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.2273,MPa,13.09,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.3562,MPa,13.287,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.4439,MPa,13.431,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.5161,MPa,13.557,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.6715,MPa,13.86,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.7959,MPa,14.13,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,4.8988,MPa,14.376,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,4.9996,MPa,14.629,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,5.1352,MPa,15.025,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,5.2473,MPa,15.381,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,5.3322,MPa,15.683,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.421,MPa,16.015,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.5288,MPa,16.474,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.6209,MPa,16.885,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.7245,MPa,17.426,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.8201,MPa,17.955,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,5.9251,MPa,18.614,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,6.0014,MPa,19.114,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,6.0898,MPa,19.752,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,6.1717,MPa,20.363,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.16,K,6.2589,MPa,21.061,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.17,K,6.3418,MPa,21.737,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.18,K,6.4347,MPa,22.507,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.18,K,6.5354,MPa,23.348,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.16,K,6.6039,MPa,23.946,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.17,K,6.7137,MPa,24.879,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.18,K,6.8104,MPa,25.663,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.2,K,6.9297,MPa,26.584,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,7.0315,MPa,27.358,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,7.1726,MPa,28.4,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,7.2811,MPa,29.172,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,7.4276,MPa,30.158,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,7.575,MPa,31.094,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,7.7838,MPa,32.299,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.08,K,8.0234,MPa,33.569,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.09,K,8.2768,MPa,34.776,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.1,K,8.5478,MPa,36.012,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,8.89,MPa,37.408,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.11,K,9.2145,MPa,38.607,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,9.5689,MPa,39.838,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,9.9412,MPa,41.063,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,10.45,MPa,42.603,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.17,K,10.836,MPa,43.697,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.2,K,11.433,MPa,45.237,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.22,K,11.931,MPa,46.462,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.24,K,12.483,MPa,47.73,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,13.161,MPa,49.318,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.12,K,13.927,MPa,50.895,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.13,K,14.618,MPa,52.286,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,15.308,MPa,53.561,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.14,K,15.974,MPa,54.78,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.15,K,16.472,MPa,55.671,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.16,K,17.215,MPa,56.908,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.17,K,17.722,MPa,57.777,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.17,K,18.357,MPa,58.782,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.18,K,18.645,MPa,59.26,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.19,K,19.299,MPa,60.267,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.23,K,19.912,MPa,61.183,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,398.24,K,20.706,MPa,62.341,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.12532,MPa,11.382,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.1518,MPa,11.387,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.17206,MPa,11.393,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.19419,MPa,11.397,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.21847,MPa,11.4,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.2446,MPa,11.404,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.27073,MPa,11.407,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.29452,MPa,11.412,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.31732,MPa,11.416,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.33738,MPa,11.42,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.36655,MPa,11.422,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.38835,MPa,11.427,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.4088,MPa,11.431,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.43744,MPa,11.435,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,0.46518,MPa,11.439,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.49204,MPa,11.442,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.53019,MPa,11.449,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.57022,MPa,11.456,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.60734,MPa,11.465,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.63638,MPa,11.469,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.66815,MPa,11.475,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.70061,MPa,11.48,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.73944,MPa,11.487,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.78101,MPa,11.496,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.82281,MPa,11.506,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.87036,MPa,11.516,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,0.97313,MPa,11.539,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.0331,MPa,11.554,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.0876,MPa,11.566,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.1555,MPa,11.585,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.1953,MPa,11.593,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.2778,MPa,11.618,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.3409,MPa,11.633,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.4359,MPa,11.663,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.4852,MPa,11.675,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.5504,MPa,11.697,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.6487,MPa,11.728,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.6943,MPa,11.744,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.7412,MPa,11.76,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.838,MPa,11.791,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.8947,MPa,11.816,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,1.9546,MPa,11.839,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,2.0385,MPa,11.866,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,2.0929,MPa,11.889,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,2.1512,MPa,11.913,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,2.2029,MPa,11.932,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,2.2649,MPa,11.961,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.3421,MPa,11.994,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.4271,MPa,12.035,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.4785,MPa,12.058,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.5294,MPa,12.081,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.611,MPa,12.122,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.6681,MPa,12.152,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,2.7566,MPa,12.191,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,2.8598,MPa,12.245,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,2.9774,MPa,12.308,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,3.0854,MPa,12.373,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,3.1658,MPa,12.419,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,3.255,MPa,12.477,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.15,K,3.3639,MPa,12.553,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.15,K,3.4554,MPa,12.61,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.16,K,3.5866,MPa,12.701,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.18,K,3.6878,MPa,12.78,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.2,K,3.798,MPa,12.864,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.22,K,3.9061,MPa,12.954,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.24,K,4.033,MPa,13.056,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,4.1737,MPa,13.183,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,4.3445,MPa,13.342,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,4.4981,MPa,13.495,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,4.6846,MPa,13.696,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,4.8628,MPa,13.914,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,5.0548,MPa,14.148,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,5.2715,MPa,14.446,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,5.4975,MPa,14.804,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,5.6233,MPa,15.023,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,5.8371,MPa,15.387,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,6.0311,MPa,15.791,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,6.2299,MPa,16.201,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.15,K,6.401,MPa,16.601,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.16,K,6.5542,MPa,16.973,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.17,K,6.7501,MPa,17.484,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.22,K,6.8839,MPa,17.864,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.26,K,7.022,MPa,18.267,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,7.1764,MPa,18.774,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,7.3389,MPa,19.327,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,7.4943,MPa,19.881,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,7.6597,MPa,20.465,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,7.8613,MPa,21.242,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,8.0666,MPa,22.048,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,8.2387,MPa,22.733,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,8.4087,MPa,23.429,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,8.5574,MPa,24.025,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,8.7391,MPa,24.74,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,8.9251,MPa,25.5,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.15,K,9.1088,MPa,26.254,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.16,K,9.2648,MPa,26.867,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,9.4193,MPa,27.507,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,9.6185,MPa,28.249,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,9.9238,MPa,29.343,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,10.26,MPa,30.559,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,10.547,MPa,31.522,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,10.951,MPa,32.828,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,11.321,MPa,33.918,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,11.713,MPa,35.074,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,12.358,MPa,36.819,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,12.722,MPa,37.765,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,13.282,MPa,39.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,13.662,MPa,40.006,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.14,K,14.26,MPa,41.313,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.16,K,14.802,MPa,42.47,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.17,K,15.262,MPa,43.412,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.18,K,15.728,MPa,44.308,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.15,K,16.414,MPa,45.635,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.24,K,17.03,MPa,46.729,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.09,K,17.532,MPa,47.677,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.1,K,18.261,MPa,48.917,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.11,K,18.826,MPa,49.855,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.12,K,19.407,MPa,50.78,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,423.13,K,19.984,MPa,51.653,uPa*s,,,G,,,,,,0.7
2011,Seibt,10.1021/je101178u,273.187,K,0.040893,MPa,7.441,uPa*s,0.80164,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,273.191,K,0.051025,MPa,7.444,uPa*s,1.002,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,273.193,K,0.10083,MPa,7.444,uPa*s,1.999,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.188,K,0.14969,MPa,7.436,uPa*s,3.0011,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.188,K,0.19712,MPa,7.432,uPa*s,3.9945,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.189,K,0.24395,MPa,7.425,uPa*s,5.0016,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.184,K,0.28937,MPa,7.42,uPa*s,6.0007,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.185,K,0.33381,MPa,7.416,uPa*s,6.9977,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.185,K,0.37683,MPa,7.411,uPa*s,7.9933,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.2,K,0.42011,MPa,7.408,uPa*s,9.0207,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.213,K,0.42013,MPa,7.407,uPa*s,9.0207,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.217,K,0.45966,MPa,7.406,uPa*s,9.9815,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,273.22,K,0.4597,MPa,7.405,uPa*s,9.9822,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.126,K,0.044444,MPa,8.127,uPa*s,0.80087,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,298.125,K,0.055587,MPa,8.132,uPa*s,0.99693,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.123,K,0.11047,MPa,8.13,uPa*s,1.9989,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.114,K,0.16419,MPa,8.126,uPa*s,2.9981,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.13,K,0.16467,MPa,8.125,uPa*s,3.0089,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.131,K,0.2171,MPa,8.126,uPa*s,4.0022,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.129,K,0.21711,MPa,8.127,uPa*s,4.0029,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.128,K,0.26879,MPa,8.125,uPa*s,5.0013,kg/m^3,G,,,,,,0.5
